,Index,pressure,density,temperature,soundspeed,Mach,Z,g,A
0,0,0.1,0.07847503611842484,0.9207892472489768,2.7704703035762233,2.088716926826891,0.968656458163681,0.9860860041032976,2.9772695582943975
1,1,0.109090909090909,0.08562021017626359,0.9231669742544618,2.7668199257267294,2.0493267292314283,0.9660365393583589,0.9836178859899082,2.784930605518402
2,2,0.1181818181818181,0.09278495668623017,0.9253693965528386,2.762908856550887,2.012629923600232,0.9634285387043533,0.9811450138362762,2.620442976325466
3,3,0.1272727272727272,0.09997061342219893,0.9274224422470998,2.7587738249888987,1.9782364321866674,0.9608308399218413,0.9786658113121243,2.4780845341192568
4,4,0.1363636363636363,0.10717836462108418,0.9293466888319557,2.7544437308605008,1.9458350209241626,0.9582420691449397,0.9761789349509588,2.3536166102848965
5,5,0.1454545454545454,0.11440927427575986,0.9311587428715122,2.7499416943712927,1.915173238016786,0.9556610439759504,0.9736832211936187,2.2438301835693704
6,6,0.1545454545454545,0.12166431088405888,0.9328722015736827,2.745286478111901,1.8860433698467534,0.953086735720953,0.9711776478739227,2.1462495644902253
7,7,0.1636363636363636,0.12894436622428118,0.9344983397016294,2.7404934984239664,1.858272366457972,0.9505182408212731,0.9686613055738579,2.058933168910123
8,8,0.1727272727272727,0.1362502698553244,0.9360466109310744,2.735575560398296,1.831714459386299,0.9479547588550729,0.9661333758995794,1.9803361112298092
9,9,0.1818181818181818,0.14358280049360023,0.9375250207506717,2.7305434022494146,1.8062456503367945,0.9453955753317903,0.96359311472058,1.9092132894813485
10,10,0.1909090909090909,0.15094269506694208,0.9389404084966549,2.7254061053342786,1.7817595279144656,0.9428400480477056,0.9610398390389845,1.8445496616926078
11,11,0.2,0.15833065601286092,0.9402986638708511,2.7201714076377566,1.7581640451343397,0.9402875961309781,0.9584729165607022,1.7855091901059355
12,12,0.209090909090909,0.1657473572309251,0.9416048954040938,2.714845946698052,1.735379003890151,0.9377376911476731,0.955891757308985,1.7313968574183856
13,13,0.2181818181818181,0.17319344899011552,0.942863563126248,2.7094354501538533,1.7133340676028295,0.9351898498080731,0.9532958068035755,1.6816300007662255
14,14,0.2272727272727272,0.18066956201539283,0.9440785842016269,2.7039448868621565,1.691967173961191,0.9326436279303592,0.9506845404550234,1.6357163950202378
15,15,0.2363636363636363,0.18817631092286097,0.9452534178851683,2.6983785879548314,1.6712232545478438,0.9300986154029833,0.9480574589129335,1.5932372968898543
16,16,0.2454545454545454,0.19571429713308824,0.9463911344767304,2.6927403447084006,1.6510531925658198,0.9275544319481028,0.9454140841707641,1.5538341842198269
17,17,0.2545454545454545,0.20328411136280294,0.9474944717610095,2.6870334883380123,1.631412967242926,0.9250107235333894,0.9427539562762295,1.5171982816064307
18,18,0.2636363636363636,0.21088633577329288,0.9485658815645913,2.681260955561247,1.6122629460127902,0.922467159313022,0.9400766305306155,1.4830622107739286
19,19,0.2727272727272727,0.21852154583734112,0.9496075684376801,2.67542534285724,1.593567294722567,0.9199234290038724,0.9373816750858035,1.4511932781422556
20,20,0.2818181818181818,0.22619031197392914,0.950621522007705,2.669528951669596,1.5752934828830822,0.9173792406221586,0.9346686688670999,1.4213880360962567
21,21,0.2909090909090909,0.233893200990244,0.9516095442085065,2.663573826297561,1.5574118660377148,0.9148343185206258,0.9319371997646382,1.393467844067859
22,22,0.3,0.24163077736299737,0.9525732723297724,2.657561785840773,1.5398953311516699,0.912288401677816,0.929186863047432,1.3672752210028358
23,23,0.3090909090909091,0.24940360438513784,0.953514198634253,2.6514944512751364,1.5227189938385075,0.9097412422000081,0.9264172599629538,1.3426708291324267
24,24,0.3181818181818182,0.2572122451993991,0.9544336871387077,2.6453732685164977,1.5058599384894682,0.9071926040035138,0.9236279964919758,1.3195309650365825
25,25,0.3272727272727273,0.265057263736369,0.9553329880372695,2.6391995281585148,1.489296994111544,0.9046422616507122,0.9208186822338853,1.2977454611536516
26,26,0.3363636363636363,0.27293922557184924,0.9562132501540611,2.632974382437761,1.4730105400487425,0.9020899993176899,0.9179889294019337,1.2772159215288368
27,27,0.3454545454545455,0.28085869871580094,0.9570755317399638,2.6266988598753085,1.4569823368311428,0.8995356098751012,0.9151383519114399,1.2578542314140875
28,28,0.3545454545454545,0.2888162543432884,0.9579208098710981,2.620373877961041,1.441195378254713,0.8969788940667536,0.9122665645466513,1.239581292541324
29,29,0.3636363636363636,0.2968124674762081,0.9587499886610865,2.6140002541816285,1.4256337614730137,0.89441965977292,0.9093731821943082,1.2223259453962494
30,30,0.3727272727272727,0.30484791762328867,0.959563906462546,2.6075787156403916,1.410282572431708,0.8918577213473419,0.9064578191337491,1.2060240472631536
31,31,0.3818181818181818,0.31292318938479463,0.9603633422036814,2.6011099074749175,1.3951277844189844,0.8892928990185455,0.9035200883749214,1.1906176806834505
32,32,0.3909090909090909,0.32103887302745876,0.9611490209818806,2.594594400243991,1.3801561678658112,0.8867250183474582,0.9005596010368929,1.1760544716306152
33,33,0.4,0.32919556503443237,0.9619216190166366,2.5880326964274833,1.3653552098217263,0.8841539097344614,0.8975759657604996,1.1622870004278154
34,34,0.409090909090909,0.33739386863444176,0.9626817680480185,2.5814252361598746,1.3507130417758728,0.8815794079699528,0.8945687881495856,1.149272291421569
35,35,0.4181818181818181,0.3456343943138017,0.9634300592537,2.5747724022993683,1.3362183746891418,0.8790013518233223,0.891537670236044,1.136971369841738
36,36,0.4272727272727272,0.3539177603145327,0.9641670467465607,2.5680745249188623,1.3218604402695395,0.876419583665886,0.8884822099643974,1.1253488762377923
37,37,0.4363636363636363,0.3622445931214454,0.9648932507057542,2.5613318852922187,1.3076289376580987,0.8738339491239288,0.8854020006921981,1.1143727304838382
38,38,0.4454545454545455,0.3706155279407407,0.9656091601865584,2.5545447194385917,1.293513984805288,0.8712442967585003,0.8822966307029507,1.1040138386604648
39,39,0.4545454545454546,0.3790312091724789,0.96631523564781,2.5477132212781726,1.2795060739170834,0.8686504777689574,0.8791656827285058,1.0942458372028214
40,40,0.4636363636363637,0.38749229087894205,0.9670119112305493,2.5408375454458194,1.2655960304205887,0.8660523457177316,0.8760087334783478,1.0850448696123294
41,41,0.4727272727272727,0.3959994372508702,0.9676995968167108,2.533917809801834,1.251774974975282,0.8634497562739519,0.8728253531732242,1.0763893917728646
42,42,0.4818181818181818,0.4045533230732742,0.9683786798930547,2.5269540976744524,1.2380342881027329,0.860842566973951,0.8696151050809597,1.068260002551427
43,43,0.4909090909090909,0.41315463419247245,0.9690495272421399,2.5199464598636254,1.2243655770578354,0.8582306369968348,0.8663775450523514,1.0606392968944098
44,44,0.5,0.4218040679858763,0.9697124864793564,2.5128949164318257,1.2107606446026897,0.8556138269535112,0.8631122210552233,1.0535117390866873
45,45,0.509090909090909,0.43050233383595304,0.9703678874526704,2.5057994583043484,1.1972114593739929,0.8529919986877526,0.8598186727048311,1.0468635542347742
46,46,0.5181818181818182,0.43925015360971775,0.9710160435196646,2.4986600486986656,1.1837101275616484,0.8503650150880139,0.8564964307889097,1.0406826363758477
47,47,0.5272727272727272,0.44804826214508175,0.9716572527146579,2.4914766243998203,1.1702488656368792,0.8477327399088352,0.853145016785692,1.0349584719153788
48,48,0.5363636363636364,0.4568974077452762,0.9722917988172328,2.4842490968969866,1.1568199738807996,0.8450950376008248,0.8497639423733687,1.0296820773684974
49,49,0.5454545454545455,0.4657983526834341,0.9729199523311294,2.476977353389248,1.1434158104921974,0.8424517731471183,0.8463527089275295,1.0248459506117267
50,50,0.5545454545454546,0.47475187371350946,0.9735419713881573,2.4696612577014116,1.1300287659658157,0.8398028119122137,0.8429108070162158,1.020444035164479
51,51,0.5636363636363637,0.4837587626013576,0.9741581025701653,2.4623006510470624,1.116651237739682,0.8371480194856724,0.839437715863638,1.0164716969695082
52,52,0.5727272727272728,0.4928198266601218,0.9747685816760044,2.454895352744827,1.1032756045560848,0.8344872615421604,0.8359329028172942,1.0129257138465926
53,53,0.5818181818181818,0.5019358893040198,0.9753736344244223,2.4474451608228716,1.0898942005786403,0.8318204037006114,0.8323958227901088,1.0098042774750493
54,54,0.5909090909090909,0.5111077906164788,0.9759734771046124,2.439949852547724,1.0764992889092282,0.8291473113885178,0.8288259176867756,1.0071070083310991
55,55,0.6,0.5203363879347218,0.9765683171782661,2.4324091848785288,1.0630830342759205,0.8264678497096833,0.8252226158110127,1.004834984119854
56,56,0.609090909090909,0.5296225564519953,0.9771583538375711,2.424822894852223,1.0496374746229837,0.8237818833149471,0.8215853312522334,1.002990782522131
57,57,0.6181818181818182,0.5389671898387227,0.9777437785230776,2.4171906999041624,1.0361544913134262,0.8210892762753578,0.8179134632500005,1.0015785393652095
58,58,0.6272727272727273,0.5483712008838258,0.9783247754050255,2.409512298128485,1.0226257776212806,0.8183898919573847,0.8142063955347125,1.0006040236628622
59,59,0.6363636363636364,0.5578355221575783,0.9789015218312951,2.401787368481676,1.0090428051603826,0.8156835928997022,0.8104634956427968,1.0000747313501497
60,60,0.6454545454545455,0.5673611066973147,0.9794741887449074,2.394015570932626,0.995396787844699,0.812970240691173,0.8066841142047352,1.0
61,61,0.6545454545454547,0.5769489287174474,0.9800429410736532,2.386196546561826,0.981678642927007,0.8102496958496256,0.8028675842041049,1.00039114734522
62,62,0.6636363636363637,0.586599984345261,0.9806079380942164,2.378329917612084,0.967878948590795,0.8075218177010552,0.7990132202057709,1.0012616370900922
63,63,0.6727272727272727,0.5963152923840044,0.9811693337729521,2.3704152874928694,0.9539878974894507,0.8047864642589116,0.7951203175513151,1.0026272762943955
64,64,0.6818181818181819,0.6060958951049389,0.9817272770852211,2.3624522407398616,0.9399952455292824,0.8020434921030934,0.7911881515196186,1.0045064495938947
65,65,0.690909090909091,0.6159428590699767,0.9822819123150959,2.354440342931329,0.925890255064756,0.799292756258353,0.7872159764505444,1.006920396747673
66,66,0.7,0.6258572759867365,0.9828333793370005,2.34637914056237,0.9116616315301791,0.7965341100717509,0.7832030248294249,1.0098935415221124
67,67,0.7090909090909091,0.6358402635978698,0.9833818138807847,2.338268160877979,0.8972974523393786,0.7937674050888308,0.7791485063300078,1.0134538818516028
68,68,0.7181818181818181,0.6458929666066094,0.9839273477815604,2.3301069116657662,0.8827850866597335,0.7909924909282257,0.7750516068134669,1.017633453652341
69,69,0.7272727272727273,0.6560165576406372,0.9844701092155402,2.321894881008742,0.8681111043747421,0.7882092151543427,0.7709114872808092,1.022468883795825
70,70,0.7363636363636363,0.6662122382564926,0.9850102229229789,2.31363153699843,0.8532611721947752,0.7854174231477986,0.7667272827759385,1.0280020517731763
71,71,0.7454545454545455,0.6764812399868064,0.985547810419288,2.3053163274085597,0.838219934414309,0.7826169579733024,0.7624981012365278,1.0342808848321943
72,72,0.7545454545454545,0.6868248254328455,0.986082990195261,2.296948679329216,0.8229708752414421,0.7798076602446455,0.7582230222896275,1.0413603182426023
73,73,0.7636363636363637,0.6972442894049934,0.9866158779072822,2.288527998761201,0.8074961588837228,0.7769893679864567,0.7539010959887821,1.049303461457133
74,74,0.7727272727272727,0.7077409601139435,0.987146586558339,2.2800536701701826,0.7917764426189633,0.774161916492372,0.7495313414892099,1.058183023118591
75,75,0.7818181818181819,0.7183162004155438,0.987675226670599,2.271525056000137,0.7757906568345543,0.7713251381792852,0.7451127456574934,1.0680830643256294
76,76,0.790909090909091,0.7289714090542464,0.9882019064819639,2.2629414965136645,0.7595157459414813,0.7684788625282503,0.7406442618227833,1.0791011697588397
77,77,0.8,0.7397080222468388,0.988726731981825,2.254302307813245,0.7429263512672101,0.7656229155819386,0.7361248074398483,1.091351172993865
78,78,0.8090909090909092,0.7505275147893479,0.9892498072386868,2.2456067832534177,0.7259944451394337,0.762757120285341,0.7315532636320363,1.1049665705433185
79,79,0.8181818181818181,0.7614314017539335,0.9897712344319568,2.236854191483545,0.7086888709697154,0.7598812959996242,0.7269284727603127,1.1201048944747762
80,80,0.8272727272727273,0.7724212400044375,0.9902911140193924,2.2280437760562335,0.6909747878232241,0.7569952584083048,0.7222492368206955,1.1369533315575737
81,81,0.8363636363636363,0.783498629836931,0.9908095448721875,2.2191747546751324,0.6728129814549463,0.7540988193397267,0.7175143155719852,1.1557360495772886
82,82,0.8454545454545455,0.7946652167008089,0.991326624405668,2.21024631839344,0.6541590022099649,0.751191786582727,0.7127224245658849,1.1767238738799206
83,83,0.8545454545454545,0.8059226930053988,0.9918424487060474,2.2012576307612264,0.6349620730005542,0.7482739636950059,0.707872233073762,1.2002472577854828
84,84,0.8636363636363636,0.8172728000174447,0.9923571126536551,2.192207826919255,0.6151636871344954,0.7453451498036245,0.7029623619037989,1.2267139562032268
85,85,0.8727272727272727,0.8287173298551299,0.9928707100430665,2.1830960126372667,0.5946957803663793,0.7424051393971373,0.6979913811021978,1.2566335561888469
86,86,0.8818181818181818,0.8402581275847953,0.9933833337005156,2.173921263293959,0.5734783067929451,0.7394537221087185,0.69295780753135,1.2906522417221986
87,87,0.890909090909091,0.8518970934269006,0.9938950755989769,2.1646826227961298,0.5514159611324303,0.7364906824896973,0.6878601023177779,1.3296032455559126
88,88,0.9,0.8636361850782589,0.9944060269713049,2.155379102434018,0.5283936469910511,0.7335157997728392,0.6826966681620095,1.3745820908307282
89,89,0.9090909090909092,0.8754774201582123,0.9949162784217521,2.1460096796694907,0.5042700475293733,0.7305288476246319,0.677465846502045,1.4270624142845327
90,90,0.9181818181818182,0.8874228787868645,0.995425920036258,2.1365732968538302,0.47886822327538436,0.727529593885866,0.6721659145217291,1.489081027591855
91,91,0.9272727272727274,0.8994747063041858,0.9959350414918295,2.127068859871249,0.4519613568816818,0.7245178002996752,0.6667950819945876,1.5635470629511858
92,92,0.9363636363636364,0.9116351161394444,0.9964437321653947,2.1174952367043285,0.4232501716187668,0.7214932222262185,0.6613514879533506,1.654787135575344
93,93,0.9454545454545454,0.9239063928412932,0.9969520812424232,2.1078512559168145,0.39232516070971013,0.7184556083430278,0.655833197174474,1.7695737707053212
94,94,0.9545454545454544,0.9362908952794406,0.9974601778257198,2.098135705049417,0.3585988635770682,0.7154047003300976,0.6502381964666712,1.91924086948257
95,95,0.9636363636363636,0.9487910600299949,0.9979681110446814,2.088347328923341,0.32117269087433403,0.7123402325385941,0.6445643907514298,2.124569005031444
96,96,0.9727272727272728,0.9614094049572398,0.998475970165431,2.0784848278465655,0.278538794343792,0.7092619316421322,0.6388095989231775,2.429080180023513
97,97,0.9818181818181818,0.9741485330059791,0.9989838447021513,2.0685468557167583,0.22776588820176552,0.7061695162693147,0.6329715494755856,2.945801924048238
98,98,0.990909090909091,0.9870111362195642,0.9994918245299992,2.058532018014855,0.16130763688759703,0.7030626966162689,0.6270478758800508,4.1252299177835035
99,99,1.0,0.9999999999999973,1.0000000000000007,2.0484388696826272,2.80777289039185e-07,0.6999411740377559,0.6210361117014352,2350703.1113992324
